user_id,num_interactions,top5_has_weights,top5_minCFset_index,top5_minCFset_weight,top5_gap,top5_top10pos_index,top5_top10pos_weights,top5_top10neg_index,top5_top10neg_weights,top5_sum_pos,top5_sum_neg,top10_has_weights,top10_minCFset_index,top10_minCFset_weight,top10_gap,top10_top10pos_index,top10_top10pos_weights,top10_top10neg_index,top10_top10neg_weights,top10_sum_pos,top10_sum_neg,top20_has_weights,top20_minCFset_index,top20_minCFset_weight,top20_gap,top20_top10pos_index,top20_top10pos_weights,top20_top10neg_index,top20_top10neg_weights,top20_sum_pos,top20_sum_neg
100,66,66,"[11, 17, 10, 23, 5, 6, 26, 7, 22, 4, 3, 13, 21, 27, 15, 24, 2, 9, 12, 1, 0, 16, 8, 19, 20, 25, 18, 14]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493, -0.013702210832334725, -0.013386884289697736, -0.013335799023697675, -0.012816744861873185, -0.012705413681525553, -0.010809349411035389, -0.008878773370294683, -0.008785570953472002, -0.006690954237706103, -0.006276053285603719, -0.006157642796496439, -0.005498720169312623, -0.0054076178827168345, -0.0035621445916720006, -0.0020877300203486215, -0.0018837206902827899, -0.0008717790293530387, -0.0005070423642389135]",0.653911675770962,"[5, 11, 1, 37, 19, 29, 6, 3, 31, 18]","[0.021642263437037235, 0.016639468552643435, 0.0156833231772922, 0.015321689532917786, 0.015131729657298977, 0.01508907330855712, 0.01504364013708961, 0.014497321474386097, 0.014039023249311182, 0.014028395371608639]","[11, 17, 10, 23, 5, 6, 26, 7, 22, 4]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493]",0.3460883242290382,-0.33462701517987825,66,"[11, 17, 10, 23, 5, 6, 26, 7, 22, 4, 3, 13, 21, 27, 15, 24, 2, 9, 12, 1, 0, 16, 8, 19, 20, 25, 18, 14]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493, -0.013702210832334725, -0.013386884289697736, -0.013335799023697675, -0.012816744861873185, -0.012705413681525553, -0.010809349411035389, -0.008878773370294683, -0.008785570953472002, -0.006690954237706103, -0.006276053285603719, -0.006157642796496439, -0.005498720169312623, -0.0054076178827168345, -0.0035621445916720006, -0.0020877300203486215, -0.0018837206902827899, -0.0008717790293530387, -0.0005070423642389135]",0.653911675770962,"[5, 11, 1, 37, 19, 29, 6, 3, 31, 18]","[0.021642263437037235, 0.016639468552643435, 0.0156833231772922, 0.015321689532917786, 0.015131729657298977, 0.01508907330855712, 0.01504364013708961, 0.014497321474386097, 0.014039023249311182, 0.014028395371608639]","[11, 17, 10, 23, 5, 6, 26, 7, 22, 4]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493]",0.3460883242290382,-0.33462701517987825,66,"[11, 17, 10, 23, 5, 6, 26, 7, 22, 4, 3, 13, 21, 27, 15, 24, 2, 9, 12, 1, 0, 16, 8, 19, 20, 25, 18, 14]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493, -0.013702210832334725, -0.013386884289697736, -0.013335799023697675, -0.012816744861873185, -0.012705413681525553, -0.010809349411035389, -0.008878773370294683, -0.008785570953472002, -0.006690954237706103, -0.006276053285603719, -0.006157642796496439, -0.005498720169312623, -0.0054076178827168345, -0.0035621445916720006, -0.0020877300203486215, -0.0018837206902827899, -0.0008717790293530387, -0.0005070423642389135]",0.653911675770962,"[5, 11, 1, 37, 19, 29, 6, 3, 31, 18]","[0.021642263437037235, 0.016639468552643435, 0.0156833231772922, 0.015321689532917786, 0.015131729657298977, 0.01508907330855712, 0.01504364013708961, 0.014497321474386097, 0.014039023249311182, 0.014028395371608639]","[11, 17, 10, 23, 5, 6, 26, 7, 22, 4]","[-0.03504696061213491, -0.026529693685385533, -0.02221507833852798, -0.01877878240426076, -0.017225492919797657, -0.01711573497362285, -0.01695578642634797, -0.01690606129226332, -0.016090251300083673, -0.014399021735791493]",0.3460883242290382,-0.33462701517987825
101,215,215,[11],[-1.5172526367412014],-0.41541368826140634,"[95, 2, 35, 83, 14, 17, 10, 39, 57, 91]","[1.5848584464170434, 1.4451427493941995, 1.4328738056369963, 1.2638331889810162, 1.0604460513541107, 1.055120977250899, 1.008400149442513, 0.9881622729134137, 0.9264597421391308, 0.9117947925643721]","[11, 73, 85, 13, 7, 2, 33, 72, 93, 89]","[-1.5172526367412014, -1.4641536372526411, -1.3191601516184654, -1.250415319690949, -1.1054928660777077, -1.0688170567295963, -1.0570213863355524, -1.0525763144376923, -0.9753034383350124, -0.9715466776782397]",46.11008302688927,-46.211921975369066,215,[73],[-4.187881554946616],-2.91060160340942,"[43, 3, 39, 76, 75, 44, 13, 42, 78, 98]","[3.926881433449425, 3.1417442093154535, 2.9402280689465106, 2.904917902082468, 2.8483663717262067, 2.744719254087044, 2.714702014826456, 2.6921290082326665, 2.6518206087288205, 2.6231076481742415]","[73, 77, 60, 2, 104, 23, 0, 42, 52, 30]","[-4.187881554946616, -3.0867457142584542, -2.8881999098665956, -2.744999622419888, -2.698324049608301, -2.680899458421969, -2.662425265771926, -2.6556146077587046, -2.6270896267924715, -2.5505097955681384]",122.05139444367462,-122.32867439521182,215,[71],[-3.00400374444764],-1.9428975044897885,"[44, 84, 77, 43, 78, 3, 13, 38, 90, 47]","[2.664161302084266, 2.6446576154203347, 2.5432799809763567, 2.466072766690281, 2.4521924099824886, 2.4013245854757153, 2.282979702159354, 2.2330060739719624, 2.227537647450832, 2.195950693983331]","[71, 75, 0, 2, 39, 11, 57, 100, 38, 6]","[-3.00400374444764, -2.815262130038473, -2.5631875738687993, -2.514885009732491, -2.44194795251971, -2.4303184416739976, -2.3348334566186084, -2.107872037601006, -2.0408730912730326, -2.0373229066166707]",100.10137736827252,-100.16248360823037
102,28,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
103,110,110,[10],[-1.5262819549032651],-0.8018194154800933,"[38, 34, 54, 5, 36, 21, 29, 24, 50, 0]","[1.7473948312021172, 1.6140417431767429, 1.3364498356087464, 1.2054816080077855, 1.103844280469254, 1.0923412325532469, 0.9175735022100332, 0.9015611166513698, 0.8627484727625347, 0.8592697944076353]","[10, 40, 12, 6, 29, 21, 47, 42, 52, 7]","[-1.5262819549032651, -1.4108199777218902, -1.3984099934170937, -1.2223421863657067, -1.201488630039917, -1.2012019714745275, -1.0355657999993757, -1.0229117784173187, -0.9614370551071425, -0.9175575740880555]",29.87296022910816,-29.59742276853133,110,"[10, 18]","[-0.7377448377569207, -0.7257569425973579]",-0.7030570124600418,"[41, 37, 44, 55, 5, 54, 27, 39, 23, 20]","[0.9902929374855645, 0.8616861699858492, 0.7447526674003708, 0.6783398571584944, 0.5945190714153296, 0.5313094556133352, 0.4948907330619105, 0.4665854395814486, 0.45838396709177465, 0.45634373251692095]","[10, 18, 37, 26, 5, 11, 45, 52, 6, 14]","[-0.7377448377569207, -0.7257569425973579, -0.7161808508528015, -0.7000743745056267, -0.6290838608757544, -0.5899235787338291, -0.5467310875196554, -0.5426896181721838, -0.4736242088593768, -0.4712220086247626]",15.087284173013948,-14.847728940908185,110,"[10, 18]","[-0.7377448377569207, -0.7257569425973579]",-0.7030570124600418,"[41, 37, 44, 55, 5, 54, 27, 39, 23, 20]","[0.9902929374855645, 0.8616861699858492, 0.7447526674003708, 0.6783398571584944, 0.5945190714153296, 0.5313094556133352, 0.4948907330619105, 0.4665854395814486, 0.45838396709177465, 0.45634373251692095]","[10, 18, 37, 26, 5, 11, 45, 52, 6, 14]","[-0.7377448377569207, -0.7257569425973579, -0.7161808508528015, -0.7000743745056267, -0.6290838608757544, -0.5899235787338291, -0.5467310875196554, -0.5426896181721838, -0.4736242088593768, -0.4712220086247626]",15.087284173013948,-14.847728940908185
104,22,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
105,63,63,"[8, 1, 18, 19, 17, 7, 20]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283]",-0.050351638071100824,"[25, 26, 13, 1, 24, 27, 6, 21, 16, 9]","[0.13062754395595, 0.1163123706802934, 0.10969408789757679, 0.09613082583863318, 0.08060622581119775, 0.07973538247596086, 0.07819142184188228, 0.07784718464325827, 0.07774710038639343, 0.07105803856953279]","[8, 1, 18, 19, 17, 7, 20, 26, 10, 11]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283, -0.06548855325662135, -0.06500147831403788, -0.061220776698685475]",1.7571257017949968,-1.4811033796969932,63,"[8, 1, 18, 19, 17, 7, 20]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283]",-0.050351638071100824,"[25, 26, 13, 1, 24, 27, 6, 21, 16, 9]","[0.13062754395595, 0.1163123706802934, 0.10969408789757679, 0.09613082583863318, 0.08060622581119775, 0.07973538247596086, 0.07819142184188228, 0.07784718464325827, 0.07774710038639343, 0.07105803856953279]","[8, 1, 18, 19, 17, 7, 20, 26, 10, 11]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283, -0.06548855325662135, -0.06500147831403788, -0.061220776698685475]",1.7571257017949968,-1.4811033796969932,63,"[8, 1, 18, 19, 17, 7, 20]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283]",-0.050351638071100824,"[25, 26, 13, 1, 24, 27, 6, 21, 16, 9]","[0.13062754395595, 0.1163123706802934, 0.10969408789757679, 0.09613082583863318, 0.08060622581119775, 0.07973538247596086, 0.07819142184188228, 0.07784718464325827, 0.07774710038639343, 0.07105803856953279]","[8, 1, 18, 19, 17, 7, 20, 26, 10, 11]","[-0.22890453187096763, -0.12404055214619, -0.12389326632097712, -0.07876793480264253, -0.07559013873512298, -0.07257295271887411, -0.07055993937832283, -0.06548855325662135, -0.06500147831403788, -0.061220776698685475]",1.7571257017949968,-1.4811033796969932
106,21,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
107,32,32,"[3, 4, 15, 10, 6, 5, 12, 1, 16, 8, 9, 7, 0, 13, 11, 14, 2]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934, -0.03902519043543195, -0.02995517112126429, -0.02824841712062131, -0.023760027917851305, -0.02070369279265922, -0.0175920662667818, -0.014450127747729816]",0.10323405809594323,"[7, 0, 2, 6, 10, 11, 14, 3, 9, 4]","[0.16864217831946593, 0.10454840091134429, 0.09714567091618352, 0.09067379112511406, 0.09016546406547496, 0.07566643708634258, 0.06432482306027702, 0.05972935267408166, 0.033502334060743016, 0.029785789778986747]","[3, 4, 15, 10, 6, 5, 12, 1, 16, 8]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934]",0.8967659419040567,-0.9079469200809681,32,"[3, 4, 15, 10, 6, 5, 12, 1, 16, 8, 9, 7, 0, 13, 11, 14, 2]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934, -0.03902519043543195, -0.02995517112126429, -0.02824841712062131, -0.023760027917851305, -0.02070369279265922, -0.0175920662667818, -0.014450127747729816]",0.10323405809594323,"[7, 0, 2, 6, 10, 11, 14, 3, 9, 4]","[0.16864217831946593, 0.10454840091134429, 0.09714567091618352, 0.09067379112511406, 0.09016546406547496, 0.07566643708634258, 0.06432482306027702, 0.05972935267408166, 0.033502334060743016, 0.029785789778986747]","[3, 4, 15, 10, 6, 5, 12, 1, 16, 8]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934]",0.8967659419040567,-0.9079469200809681,32,"[3, 4, 15, 10, 6, 5, 12, 1, 16, 8, 9, 7, 0, 13, 11, 14, 2]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934, -0.03902519043543195, -0.02995517112126429, -0.02824841712062131, -0.023760027917851305, -0.02070369279265922, -0.0175920662667818, -0.014450127747729816]",0.10323405809594323,"[7, 0, 2, 6, 10, 11, 14, 3, 9, 4]","[0.16864217831946593, 0.10454840091134429, 0.09714567091618352, 0.09067379112511406, 0.09016546406547496, 0.07566643708634258, 0.06432482306027702, 0.05972935267408166, 0.033502334060743016, 0.029785789778986747]","[3, 4, 15, 10, 6, 5, 12, 1, 16, 8]","[-0.127192619889126, -0.11506171173475471, -0.11023955550356092, -0.08449537967258934, -0.05924886744875255, -0.05185935760481986, -0.05135536893400753, -0.048028369853594106, -0.04636473777347445, -0.040366258263948934]",0.8967659419040567,-0.9079469200809681
108,233,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
109,132,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
